email_id,platform,subject,to,body
rentalcars_739244,Rentalcars,A reserva foi criada - 739244.,info@renticop.pt,"Caro(a) Tiago Silva,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 739244
Data de levantamento: 2025-08-20 11:15 em Lisbon Airport
Data de devolução: 2025-09-02 12:00 em Santa Cruz Downtown
Viatura: Ford Fiesta
Preço total: 226.44 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_822858,Rentalcars,A reserva foi criada - 822858.,info@renticop.pt,"Caro(a) Sara Fernandes,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 822858
Data de levantamento: 2026-05-01 12:00 em Gaia Station
Data de devolução: 2026-05-09 11:30 em Porto Airport
Viatura: Nissan Micra
Preço total: 168.4 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_926097,Rentalcars,A reserva foi criada - 926097.,info@renticop.pt,"Caro(a) Emily Smith,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 926097
Data de levantamento: 2026-05-17 18:15 em Santa Cruz Downtown
Data de devolução: 2026-05-27 14:00 em Lisbon Airport
Viatura: Renault Clio
Preço total: 737.72 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_174878,Rentalcars,A reserva foi criada - 174878.,info@renticop.pt,"Caro(a) Rui Oliveira,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 174878
Data de levantamento: 2025-07-31 20:30 em Faro Airport
Data de devolução: 2025-08-03 17:30 em Funchal Airport
Viatura: Nissan Micra
Preço total: 588.3 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_385470,Rentalcars,A reserva foi criada - 385470.,info@renticop.pt,"Caro(a) Carlos Marques,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 385470
Data de levantamento: 2026-03-14 15:45 em Faro Airport
Data de devolução: 2026-03-23 09:00 em Gaia Station
Viatura: Seat Ibiza
Preço total: 530.53 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_340044,Rentalcars,A reserva foi criada - 340044.,info@renticop.pt,"Caro(a) John Santos,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 340044
Data de levantamento: 2026-06-11 17:00 em Santa Cruz Downtown
Data de devolução: 2026-06-25 20:30 em Funchal Airport
Viatura: Renault Clio
Preço total: 439.94 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_391668,Rentalcars,A reserva foi criada - 391668.,info@renticop.pt,"Caro(a) Inês Fernandes,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 391668
Data de levantamento: 2025-10-01 14:45 em Porto Airport
Data de devolução: 2025-10-11 09:45 em Faro Airport
Viatura: Seat Ibiza
Preço total: 338.32 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_445824,Rentalcars,A reserva foi criada - 445824.,info@renticop.pt,"Caro(a) Maria Oliveira,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 445824
Data de levantamento: 2026-01-27 15:30 em Santa Cruz Downtown
Data de devolução: 2026-02-08 18:45 em Funchal Airport
Viatura: Nissan Micra
Preço total: 179.88 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_221552,Rentalcars,A reserva foi criada - 221552.,info@renticop.pt,"Caro(a) Ana Johnson,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 221552
Data de levantamento: 2026-01-23 16:00 em Faro Airport
Data de devolução: 2026-02-06 18:45 em Funchal Airport
Viatura: Toyota Yaris
Preço total: 472.54 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_755788,Rentalcars,A reserva foi criada - 755788.,info@renticop.pt,"Caro(a) Tiago Fernandes,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 755788
Data de levantamento: 2026-02-12 08:15 em Porto Airport
Data de devolução: 2026-02-25 12:15 em Faro Airport
Viatura: Nissan Micra
Preço total: 202.57 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_938141,Rentalcars,A reserva foi criada - 938141.,info@renticop.pt,"Caro(a) Inês Pereira,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 938141
Data de levantamento: 2025-10-31 10:30 em Santa Cruz Downtown
Data de devolução: 2025-11-12 16:00 em Faro Airport
Viatura: Ford Fiesta
Preço total: 272.8 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_583863,Rentalcars,A reserva foi criada - 583863.,info@renticop.pt,"Caro(a) Rui Santos,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 583863
Data de levantamento: 2025-08-30 10:45 em Santa Cruz Downtown
Data de devolução: 2025-09-10 19:30 em Gaia Station
Viatura: Peugeot 208
Preço total: 402.53 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_355570,Rentalcars,A reserva foi criada - 355570.,info@renticop.pt,"Caro(a) David Fernandes,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 355570
Data de levantamento: 2026-02-19 10:45 em Funchal Airport
Data de devolução: 2026-02-28 11:15 em Porto Airport
Viatura: Hyundai i20
Preço total: 351.12 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_380150,Rentalcars,A reserva foi criada - 380150.,info@renticop.pt,"Caro(a) Diana Costa,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 380150
Data de levantamento: 2025-07-02 19:30 em Lisbon Airport
Data de devolução: 2025-07-07 17:45 em Faro Airport
Viatura: Nissan Micra
Preço total: 354.68 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_495533,Rentalcars,A reserva foi criada - 495533.,info@renticop.pt,"Caro(a) Laura Costa,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 495533
Data de levantamento: 2026-02-19 11:15 em Lisbon Airport
Data de devolução: 2026-02-25 17:45 em Faro Airport
Viatura: Volkswagen Golf
Preço total: 336.36 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_950823,Rentalcars,A reserva foi criada - 950823.,info@renticop.pt,"Caro(a) David Martins,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 950823
Data de levantamento: 2026-01-12 18:15 em Lisbon Airport
Data de devolução: 2026-01-19 15:00 em Santa Cruz Downtown
Viatura: Seat Ibiza
Preço total: 711.4 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_204555,Rentalcars,A reserva foi criada - 204555.,info@renticop.pt,"Caro(a) Rui Fernandes,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 204555
Data de levantamento: 2026-03-27 08:15 em Funchal Airport
Data de devolução: 2026-04-04 14:15 em Faro Airport
Viatura: Peugeot 208
Preço total: 350.22 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_781403,Rentalcars,A reserva foi criada - 781403.,info@renticop.pt,"Caro(a) Carlos Marques,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 781403
Data de levantamento: 2025-08-11 13:45 em Santa Cruz Downtown
Data de devolução: 2025-08-25 13:45 em Funchal Airport
Viatura: Ford Fiesta
Preço total: 279.64 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_338536,Rentalcars,A reserva foi criada - 338536.,info@renticop.pt,"Caro(a) Inês Smith,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 338536
Data de levantamento: 2025-08-16 09:00 em Gaia Station
Data de devolução: 2025-08-23 15:15 em Porto Airport
Viatura: Volkswagen Golf
Preço total: 151.27 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_407618,Rentalcars,A reserva foi criada - 407618.,info@renticop.pt,"Caro(a) Diana Silva,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 407618
Data de levantamento: 2025-12-31 14:15 em Santa Cruz Downtown
Data de devolução: 2026-01-06 11:45 em Gaia Station
Viatura: Renault Clio
Preço total: 235.59 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_501126,Rentalcars,A reserva foi criada - 501126.,info@renticop.pt,"Caro(a) Maria Pereira,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 501126
Data de levantamento: 2026-05-14 11:45 em Lisbon Airport
Data de devolução: 2026-05-25 17:15 em Faro Airport
Viatura: Peugeot 208
Preço total: 432.51 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_943718,Rentalcars,A reserva foi criada - 943718.,info@renticop.pt,"Caro(a) Inês Silva,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 943718
Data de levantamento: 2026-02-24 18:15 em Porto Airport
Data de devolução: 2026-03-01 09:45 em Santa Cruz Downtown
Viatura: Peugeot 208
Preço total: 554.48 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_362246,Rentalcars,A reserva foi criada - 362246.,info@renticop.pt,"Caro(a) Sara Martins,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 362246
Data de levantamento: 2026-02-19 12:15 em Funchal Airport
Data de devolução: 2026-03-05 14:45 em Lisbon Airport
Viatura: Hyundai i20
Preço total: 508.91 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_833247,Rentalcars,A reserva foi criada - 833247.,info@renticop.pt,"Caro(a) Tiago Smith,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 833247
Data de levantamento: 2025-11-29 18:45 em Santa Cruz Downtown
Data de devolução: 2025-11-30 12:00 em Gaia Station
Viatura: Volkswagen Golf
Preço total: 739.22 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_973294,Rentalcars,A reserva foi criada - 973294.,info@renticop.pt,"Caro(a) Carlos Fernandes,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 973294
Data de levantamento: 2025-11-24 20:15 em Lisbon Airport
Data de devolução: 2025-12-07 17:30 em Gaia Station
Viatura: Toyota Yaris
Preço total: 542.21 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_904751,Rentalcars,A reserva foi criada - 904751.,info@renticop.pt,"Caro(a) Inês Martins,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 904751
Data de levantamento: 2026-06-03 10:00 em Porto Airport
Data de devolução: 2026-06-14 18:00 em Faro Airport
Viatura: Volkswagen Golf
Preço total: 514.11 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_194511,Rentalcars,A reserva foi criada - 194511.,info@renticop.pt,"Caro(a) Carlos Oliveira,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 194511
Data de levantamento: 2025-11-29 19:45 em Lisbon Airport
Data de devolução: 2025-12-05 10:15 em Santa Cruz Downtown
Viatura: Seat Ibiza
Preço total: 480.98 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_970813,Rentalcars,A reserva foi criada - 970813.,info@renticop.pt,"Caro(a) Joana Smith,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 970813
Data de levantamento: 2025-09-23 15:30 em Funchal Airport
Data de devolução: 2025-09-28 19:30 em Faro Airport
Viatura: Ford Fiesta
Preço total: 215.71 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_859396,Rentalcars,A reserva foi criada - 859396.,info@renticop.pt,"Caro(a) Emily Coelho,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 859396
Data de levantamento: 2026-06-11 20:30 em Funchal Airport
Data de devolução: 2026-06-18 09:45 em Porto Airport
Viatura: Ford Fiesta
Preço total: 429.25 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_805000,Rentalcars,A reserva foi criada - 805000.,info@renticop.pt,"Caro(a) Inês Martins,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 805000
Data de levantamento: 2025-11-12 14:30 em Faro Airport
Data de devolução: 2025-11-22 09:15 em Funchal Airport
Viatura: Seat Ibiza
Preço total: 742.37 EUR

Cumprimentos,
Equipa Rentalcars
"
rentalcars_166287,Rentalcars,A reserva foi criada - 166287.,info@renticop.pt,"Caro(a) Emily Coelho,

Obrigado por reservar com Rentalcars. Detalhes da reserva:
Número da reserva: 166287
Data de levantamento: 2026-05-22 15:30 em Funchal Airport
Data de devolução: 2026-06-05 18:45 em Lisbon Airport
Viatura: Volkswagen Golf
Preço total: 763.46 EUR

Cumprimentos,
Equipa Rentalcars
"
discover_cars_221761,Discover Cars,New free sale booking 221761 - Discover Cars,info@renticop.pt,"Dear Ana Fernandes,

We are pleased to confirm your booking on Discover Cars.
Booking number: 221761
Pick-up: 2025-08-19 16:15 at Porto Airport
Drop-off: 2025-08-23 14:45 at Gaia Station
Vehicle: Hyundai i20
Total price: 519.39 EUR

Best regards,
Discover Cars Team
"
discover_cars_535037,Discover Cars,New free sale booking 535037 - Discover Cars,info@renticop.pt,"Dear Carlos Oliveira,

We are pleased to confirm your booking on Discover Cars.
Booking number: 535037
Pick-up: 2026-06-01 15:45 at Gaia Station
Drop-off: 2026-06-03 12:00 at Porto Airport
Vehicle: Toyota Yaris
Total price: 421.5 EUR

Best regards,
Discover Cars Team
"
discover_cars_204180,Discover Cars,New free sale booking 204180 - Discover Cars,info@renticop.pt,"Dear Emily Johnson,

We are pleased to confirm your booking on Discover Cars.
Booking number: 204180
Pick-up: 2026-06-17 16:30 at Porto Airport
Drop-off: 2026-06-23 08:45 at Lisbon Airport
Vehicle: Ford Fiesta
Total price: 765.33 EUR

Best regards,
Discover Cars Team
"
discover_cars_196126,Discover Cars,New free sale booking 196126 - Discover Cars,info@renticop.pt,"Dear Rui Fernandes,

We are pleased to confirm your booking on Discover Cars.
Booking number: 196126
Pick-up: 2026-06-05 18:00 at Lisbon Airport
Drop-off: 2026-06-09 08:30 at Santa Cruz Downtown
Vehicle: Toyota Yaris
Total price: 166.65 EUR

Best regards,
Discover Cars Team
"
discover_cars_317220,Discover Cars,New free sale booking 317220 - Discover Cars,info@renticop.pt,"Dear Diana Costa,

We are pleased to confirm your booking on Discover Cars.
Booking number: 317220
Pick-up: 2026-04-27 11:30 at Santa Cruz Downtown
Drop-off: 2026-05-01 20:15 at Funchal Airport
Vehicle: Peugeot 208
Total price: 703.72 EUR

Best regards,
Discover Cars Team
"
discover_cars_666456,Discover Cars,New free sale booking 666456 - Discover Cars,info@renticop.pt,"Dear Pedro Oliveira,

We are pleased to confirm your booking on Discover Cars.
Booking number: 666456
Pick-up: 2025-11-06 10:00 at Lisbon Airport
Drop-off: 2025-11-19 18:00 at Funchal Airport
Vehicle: Seat Ibiza
Total price: 657.19 EUR

Best regards,
Discover Cars Team
"
discover_cars_439498,Discover Cars,New free sale booking 439498 - Discover Cars,info@renticop.pt,"Dear Emily Pereira,

We are pleased to confirm your booking on Discover Cars.
Booking number: 439498
Pick-up: 2025-07-09 12:00 at Santa Cruz Downtown
Drop-off: 2025-07-12 10:45 at Funchal Airport
Vehicle: Ford Fiesta
Total price: 443.85 EUR

Best regards,
Discover Cars Team
"
discover_cars_638169,Discover Cars,New free sale booking 638169 - Discover Cars,info@renticop.pt,"Dear Diana Johnson,

We are pleased to confirm your booking on Discover Cars.
Booking number: 638169
Pick-up: 2026-04-30 15:15 at Gaia Station
Drop-off: 2026-05-02 17:00 at Santa Cruz Downtown
Vehicle: Peugeot 208
Total price: 431.47 EUR

Best regards,
Discover Cars Team
"
discover_cars_602248,Discover Cars,New free sale booking 602248 - Discover Cars,info@renticop.pt,"Dear John Silva,

We are pleased to confirm your booking on Discover Cars.
Booking number: 602248
Pick-up: 2026-01-22 18:00 at Funchal Airport
Drop-off: 2026-01-29 15:45 at Porto Airport
Vehicle: Renault Clio
Total price: 164.66 EUR

Best regards,
Discover Cars Team
"
discover_cars_763829,Discover Cars,New free sale booking 763829 - Discover Cars,info@renticop.pt,"Dear Ana Pereira,

We are pleased to confirm your booking on Discover Cars.
Booking number: 763829
Pick-up: 2026-04-26 19:30 at Faro Airport
Drop-off: 2026-05-05 14:30 at Santa Cruz Downtown
Vehicle: Hyundai i20
Total price: 187.44 EUR

Best regards,
Discover Cars Team
"
discover_cars_994217,Discover Cars,New free sale booking 994217 - Discover Cars,info@renticop.pt,"Dear Carlos Santos,

We are pleased to confirm your booking on Discover Cars.
Booking number: 994217
Pick-up: 2026-06-01 20:15 at Lisbon Airport
Drop-off: 2026-06-12 14:45 at Faro Airport
Vehicle: Seat Ibiza
Total price: 682.65 EUR

Best regards,
Discover Cars Team
"
discover_cars_865054,Discover Cars,New free sale booking 865054 - Discover Cars,info@renticop.pt,"Dear Sara Marques,

We are pleased to confirm your booking on Discover Cars.
Booking number: 865054
Pick-up: 2025-08-18 14:30 at Porto Airport
Drop-off: 2025-08-24 18:30 at Lisbon Airport
Vehicle: Nissan Micra
Total price: 165.65 EUR

Best regards,
Discover Cars Team
"
discover_cars_197758,Discover Cars,New free sale booking 197758 - Discover Cars,info@renticop.pt,"Dear Rui Santos,

We are pleased to confirm your booking on Discover Cars.
Booking number: 197758
Pick-up: 2026-02-07 19:30 at Santa Cruz Downtown
Drop-off: 2026-02-09 20:15 at Funchal Airport
Vehicle: Seat Ibiza
Total price: 575.61 EUR

Best regards,
Discover Cars Team
"
discover_cars_797660,Discover Cars,New free sale booking 797660 - Discover Cars,info@renticop.pt,"Dear Sara Johnson,

We are pleased to confirm your booking on Discover Cars.
Booking number: 797660
Pick-up: 2026-02-02 19:00 at Porto Airport
Drop-off: 2026-02-16 12:30 at Funchal Airport
Vehicle: Toyota Yaris
Total price: 225.22 EUR

Best regards,
Discover Cars Team
"
discover_cars_988432,Discover Cars,New free sale booking 988432 - Discover Cars,info@renticop.pt,"Dear David Garcia,

We are pleased to confirm your booking on Discover Cars.
Booking number: 988432
Pick-up: 2025-08-25 16:30 at Santa Cruz Downtown
Drop-off: 2025-08-31 09:30 at Lisbon Airport
Vehicle: Hyundai i20
Total price: 694.71 EUR

Best regards,
Discover Cars Team
"
